feature,freaturea,featureb,feaurec,featured,featuref,featureg,featureh,featurei,featurej,featurek,featurel,featurem,featuren,featureo,outcome
0,4499332.99,3,0,51,123,0,33.24,67,3,1,0.720036106,4499332.99,79112.79883,4.49933299,1
1,1625.2,4,0.5,0,32,0,21.12,64,1,2,0.403793861,889.36,0.458563254,0.0016252,1
0,29071572.48,341,0.428152493,41,32,0,0.53,94,2,16,0.466830676,454474.68,158726.3896,29.07157248,1
0,1083507.31,2,0.5,14,90,0,46.27,47,2,1,0.33830293,3268.5,3787.386046,1.08350731,1
0,1171367.68,1,0,32,32,0,75.44,151,1,1,0.126933688,1171367.68,18332.1216,1.17136768,1
0,154543.82,1,1,85,186,0,163.15,327,1,1,0.122051735,27852.32,0,0.15454382,1
0,2876733.48,1,1,49,32,0,46.91,47,1,1,0.131374829,157658.51,0,2.87673348,1
0,162632.55,52,0.346153846,51,123,0,3.05,92,3,22,0.240220615,7224.38,27.83249586,0.16263255,1
0,1810175.76,12,0.25,30,123,0,11.38,103,2,4,0.166714269,12106.8,357.8055771,1.81017576,1
0,146213.56,1,0,36,33,0,247.59,248,3,1,0.104883279,0,2072.465583,0.14621356,1
0,127230.49,2,0.5,31,125,0,44.37,89,2,1,0.42400444,4345.42,106.3674709,0.12723049,1
0,890836.1,153,0.37254902,27,186,0,1.2,87,2,23,0.252964103,37112.1,691.7002034,0.8908361,1
0,3438202.64,258,0.406976744,38,123,0,0.71,89,1,43,0.542378282,541.4,171.3815895,3.43820264,1
0,1040706.85,233,0.433476395,59,32,0,0.89,107,2,33,0.269429746,35268.1,1415.086276,1.04070685,1
0,205940.93,186,0.397849462,56,187,0,0.98,95,3,186,0.112227642,28494.17,982.6096218,0.20594093,1
0,1008859.86,1,0,69,82,0,197.69,396,2,1,0.105275079,1008859.86,12527.40303,1.00885986,1
0,1449146.35,1,1,65,123,0,38.94,39,2,1,0.638466299,220995.18,0,1.44914635,1
0,1760213.3,1,0,44,32,0,60.4,61,1,1,0.35574258,0,21629.16828,1.7602133,1
0,8537.79,4,0.5,57,82,0,24.32,49,3,1,0.094228562,540.61,35.36552449,0.00853779,1
0,939275.41,2,0.5,47,32,0,15.42,31,1,2,0.382586561,207855.03,5783.970588,0.93927541,1
0,253229.21,1,1,51,32,0,66.73,67,1,1,0.13759718,16.34,0,0.25322921,1
0,158571.55,105,0.304761905,60,123,0,1.67,92,3,11,0.330799687,14397.46,1661.086165,0.15857155,1
0,594136.73,40,0.425,28,123,0,4.77,115,2,3,0.069027783,114817.73,2215.206267,0.59413673,1
0,2758917.93,1,0,34,32,0,93.36,187,1,1,0.295076069,0,56764.85851,2.75891793,1
2,946213792,326,0.607361963,0,123,0,0.55,82,1,63,0.263581052,239.94,828311.2903,946.213792,1
0,275827.57,13,0.307692308,46,125,0,9.76,79,1,1,0.116231181,829.88,442.7025806,0.27582757,1
0,4028565,335,0.420895522,52,32,0,0.52,87,1,335,0.401804706,767971.5,3805.383107,4.028565,1
1,2506,1,1,0,32,0,184.67,185,1,1,0.524659655,190.59,0,0.002506,1
0,2725211.65,1,0,41,32,0,72.82,73,2,1,0.504005916,2725211.65,1548.537986,2.72521165,1
0,892828.01,3,0,26,32,0,50.04,151,1,1,0.250017227,892828.01,1810.033577,0.89282801,1
0,56730.87,23,0.391304348,23,82,0,8.06,113,2,4,0.264124807,5033.44,185.673959,0.05673087,1
0,316358.27,1,1,72,138,0,89.66,90,3,1,0.059069187,2072.12,0,0.31635827,1
0,6823474.18,29,0.206896552,40,186,0,6.08,104,3,4,0.535312432,210509.61,65941.95049,6.82347418,1
0,1884966.57,1,0,56,123,0,41,42,2,1,0.110734447,0,2652.489262,1.88496657,1
2,179788700.3,11,0.454545455,0,123,0,25.26,152,1,1,0.050189101,0,981784.6414,179.7887003,1
0,2166119.77,395,0.402531646,36,166,0,0.48,89,1,63,0.094711553,473819.98,185.6383266,2.16611977,1
0,1315500.4,197,0.411167513,32,125,0,0.92,95,2,33,0.262537774,273.73,7064.718802,1.3155004,1
0,328929.58,4,0.75,48,33,0,18.11,73,2,1,0.311418143,10412.65,11.22292607,0.32892958,1
0,3619348.03,2,0.5,47,32,0,39.47,79,1,1,0.230574783,3518.22,10775.89085,3.61934803,1
0,3758258.68,235,0.353191489,42,125,0,0.78,91,1,8,0.180123168,1660.96,9235.653277,3.75825868,1
0,571712.66,217,0.368663594,54,125,0,0.81,77,2,11,0.285838122,157550.78,1424.916791,0.57171266,1
2,97741445.14,72,0.569444444,0,166,0,2.32,86,1,4,0.333190515,2046248.22,347278.3448,97.74144514,1
0,4767214.99,2,0.5,44,82,0,29.24,88,1,1,0.116144254,13162.87,24356.79847,4.76721499,1
0,33807953.66,7,0,48,32,0,19.89,100,1,1,0.362966836,33807953.66,344629.6156,33.80795366,1
0,942079.58,3,0.333333333,39,186,0,37.56,113,4,1,0.23145492,79994.48,870.360854,0.94207958,1
1,3570837.65,49,0.530612245,0,32,0,3.02,94,1,4,0.188972905,114706.2,3937.006539,3.57083765,1
0,7279747.15,20,0.5,48,32,0,7.07,71,2,3,0.606634839,672935.86,42.90022895,7.27974715,1
0,864326.6,1,0,37,82,0,149.54,150,1,1,0.287683537,0,5250.956083,0.8643266,1
0,900343.08,1,1,27,138,0,129.66,130,1,1,0.393425783,72451.81,0,0.90034308,1
0,2452732.95,141,0.333333333,36,125,0,1.35,99,1,18,0.184258186,2815.38,11083.1614,2.45273295,1
0,817162.8,31,0.451612903,31,123,0,8.04,113,1,2,0.065364663,15333.68,4726.365529,0.8171628,1
0,756444.01,4,0.25,47,32,0,25.98,52,1,1,0.065047765,21714.22,2469.723902,0.75644401,1
0,1583425.68,3,0,57,123,0,51.83,156,1,1,0.161677593,1583425.68,3296.016233,1.58342568,1
0,416590.81,4,0.25,40,123,0,20.77,84,1,1,0.174011359,28625.07,39.10628004,0.41659081,1
0,186887.06,2,0.5,41,82,0,35.96,72,1,1,0.01513686,5706.59,29.43071109,0.18688706,1
0,37432.69,1,0,40,125,0,119.49,120,2,1,0.273619384,37432.69,42.14080738,0.03743269,1
0,166555.06,60,0.3,43,32,0,2.79,90,2,19,0.116774588,13599.27,853.0986189,0.16655506,1
1,39.14,1,1,0,90,0,137.67,138,2,1,0.643400331,14.85,0,3.914e-05,1
0,388206.37,52,0.403846154,28,125,0,3.61,73,1,9,0.197123066,17607.56,95.98647603,0.38820637,1
0,6727168.96,2,0,42,125,0,42.88,43,2,1,0.133425671,0,15567.90008,6.72716896,1
0,195127.65,7,0.571428571,24,90,0,18.49,19,1,3,0.205724583,70261.16,363.6911449,0.19512765,1
0,371876.03,3,0.333333333,72,133,0,35.33,71,2,1,0.311440777,2499.59,611.0069418,0.37187603,1
2,67442265.7,2,0.5,0,125,0,77.23,232,4,1,0.227043771,12388.06,232471.3465,67.4422657,1
0,7511815.76,6,0.166666667,33,186,0,21.97,110,1,1,0.376837222,144710.42,1093.20694,7.51181576,1
0,62322.12,1,1,36,123,0,89.77,90,1,1,0.641683423,2957.95,0,0.06232212,1
0,215225.45,15,0.533333333,52,125,0,12.19,122,2,3,0.203596894,5431.52,92.12264962,0.21522545,1
0,915578.13,3,0.333333333,45,82,0,19.17,39,2,1,0.113441836,79910.87,2597.978015,0.91557813,1
0,874125.28,1,0,32,82,0,138.15,277,1,1,0.472634578,0,9360.110164,0.87412528,1
0,2204955.63,19,0.368421053,28,82,0,12.54,113,2,9,0.517561269,5583.8,11706.14259,2.20495563,1
0,529247.14,559,0.443649374,48,186,0,0.31,89,2,283,0.281012059,19920.05,94.85877733,0.52924714,1
0,1095943.05,2,0.5,62,123,0,34.42,104,1,1,0.579582781,97199.42,1430.842871,1.09594305,1
0,123215.12,2,0,34,123,0,213.03,214,4,1,0.310480098,0,357.7311158,0.12321512,1
2,406999558.8,8,0.5,0,166,0,37.25,224,2,2,0.275182329,12745000.5,10812.36549,406.9995588,1
0,2045795.03,3,0.333333333,44,82,0,29.36,59,2,1,0.194649943,168634.31,37.08747016,2.04579503,1
2,13249721.43,1,1,0,82,0,126.27,253,3,1,0.344144631,9077.75,0,13.24972143,1
0,43167256.59,190,0.384210526,52,186,0,1,91,1,35,0.103936878,1075350.53,167821.6713,43.16725659,1
0,169621.95,1,0,45,32,0,103.36,104,1,1,0.619136016,0,546.8050888,0.16962195,1
0,2043698.99,30,0.366666667,30,125,0,6.14,99,2,10,0.363825304,99166.86,6401.292953,2.04369899,1
0,2121799.7,45,0.488888889,51,32,0,4.51,100,1,13,0.555857118,368516.25,8711.315286,2.1217997,1
1,6360.31,1,1,0,125,0,106.03,107,1,1,0.326029907,1175.91,0,0.00636031,1
0,23121748.55,368,0.402173913,74,123,0,0.48,89,2,18,0.21197996,1457.5,29944.31306,23.12174855,1
0,715216.92,1,1,26,125,0,60.85,122,2,1,0.300591437,78639.25,0,0.71521692,1
0,216090.3,167,0.437125749,45,82,0,0.96,89,1,20,0.196927744,20320.06,640.180759,0.2160903,1
0,15547320.43,318,0.367924528,50,82,0,0.61,101,1,114,0.044975094,1821573.52,71.86855595,15.54732043,1
0,1464609.29,1,1,24,32,0,66.18,67,1,1,0.461669925,6046.96,0,1.46460929,1
0,504646.64,1,1,52,186,0,22.91,46,2,1,0.247440143,78482.28,0,0.50464664,1
2,551390950.3,1,1,0,187,0,103.85,104,1,1,0.171951785,212649.91,0,551.3909503,1
0,7596471.25,1,1,45,125,0,126,253,2,1,0.433533383,230405.27,0,7.59647125,1
0,15725529.08,1,1,73,32,0,25.83,52,1,1,0.296505058,28038.48,0,15.72552908,1
0,594820.15,1,1,32,82,0,82.79,166,2,1,0.273860086,70130.19,0,0.59482015,1
2,27229771.78,40,0.5,0,123,0,4.23,98,1,2,0.369594143,436773.07,35380.81459,27.22977178,1
0,42645.68,1,1,53,90,0,29.91,30,4,1,0.297991157,5080.66,0,0.04264568,1
1,638.18,17,0.470588235,0,123,0,13.55,150,2,6,0.945947125,99.51,4.166161925,0.00063818,1
0,1538456.34,6,0.5,45,90,0,18.34,111,1,5,0.069563868,101976.73,1705.97774,1.53845634,1
0,931191.51,1,0,49,33,0,78.91,158,3,1,0.456345383,931191.51,285.6821766,0.93119151,1
0,2189967.15,36,0.416666667,58,123,0,5.16,78,2,32,0.558828334,22061.31,17.23148452,2.18996715,1
0,245472.88,5,0,38,186,0,47.96,144,1,3,0.295623646,245472.88,20.36480326,0.24547288,1
0,384786.13,1,0,34,186,0,162.24,163,2,1,0.159019523,384786.13,220.5198168,0.38478613,1
0,87540.57,80,0.3875,35,90,0,1.88,70,2,2,0.453295972,12759.22,740.3998413,0.08754057,1
0,2727883.78,49,0.408163265,50,32,0,3.63,88,2,13,0.396803691,22427.82,476.968643,2.72788378,1
0,11837730.54,123,0.471544715,42,186,0,1.6,111,4,9,0.100672322,113479.06,23834.71466,11.83773054,1
0,672681.57,33,0.545454545,27,125,0,4.61,88,1,9,0.198631989,111184.9,2694.263681,0.67268157,1
0,398451.18,35,0.371428571,62,123,0,6.39,122,1,28,0.365020438,5.67,7024.817128,0.39845118,1
0,57727,1,0,70,90,0,101.1,102,3,1,0.384841358,0,27.69610548,0.057727,1
2,98793932.3,4,0.5,0,32,0,39.27,118,1,1,0.068763957,3211901.47,41182.23109,98.7939323,1
0,980062.33,147,0.414965986,57,186,0,1.22,82,2,21,0.191742662,1278.64,2313.501712,0.98006233,1
2,35947870.02,9,0.666666667,0,123,0,14.97,105,1,6,0.190386135,214170.16,34919.44071,35.94787002,1
0,5172395.63,1,1,24,32,1,151.01,303,3,1,0.397758427,336678.49,0,5.17239563,1
0,2118641.02,1,0,50,32,0,187.17,188,1,1,0.19628068,2118641.02,2826.002541,2.11864102,1
0,3128265.34,7,0.142857143,63,123,0,21.07,64,1,1,0.055946265,2081.58,5397.316793,3.12826534,1
0,62497.43,2,0.5,54,90,0,63.03,127,1,1,0.141789801,14235.07,61.17606936,0.06249743,1
0,5198113.22,91,0.428571429,54,166,0,2.08,98,3,13,0.743933476,408195.44,26830.01102,5.19811322,1
1,9949449.64,2,1,0,133,0,17.79,54,2,1,0.492171739,89040.38,0,9.94944964,1
0,330600.52,1,1,33,186,0,8.67,9,2,1,0.08139744,118500.4,0,0.33060052,1
0,363870.63,8,0.75,72,82,0,11.67,36,1,1,0.313247339,12198.22,426.0778885,0.36387063,1
0,2108274.86,6,0.5,22,32,0,19.55,118,1,1,0.51354685,168423.58,26595.45418,2.10827486,1
0,6000120.37,129,0.441860465,42,32,0,1.24,70,1,18,0.190210381,1026034.82,706.1986219,6.00012037,1
1,125660.65,7,0.571428571,0,33,0,24.46,123,1,2,0.284296859,1630.81,345.3589109,0.12566065,1
0,685879.91,1,0,38,133,0,31.35,32,1,1,0.126304429,0,1299.406135,0.68587991,1
0,1604745.39,1,0,39,32,0,80.56,81,3,1,0.35092726,1604745.39,1662.826199,1.60474539,1
0,9148054.67,80,0.4125,64,32,0,2.12,85,2,37,0.153157541,7993.93,3158.559738,9.14805467,1
0,4490710.45,2,0,42,125,0,158.71,318,2,1,0.048986159,0,84692.16878,4.49071045,1
1,3646557.88,2,0.5,0,138,0,32.77,99,2,1,0.18804255,123638.61,567.9692414,3.64655788,1
0,368330.34,1,0,42,32,0,84.25,85,3,1,0.430152249,0,4924.30195,0.36833034,1
0,334590.79,1,0,38,123,0,133.09,134,2,1,0.687548223,334590.79,6796.154005,0.33459079,1
0,8273288.39,5,0.4,42,32,0,21.6,87,2,1,0.289081995,1215157.96,28760.36695,8.27328839,1
0,1895286.3,1,1,48,82,0,43.86,88,1,1,0.618041027,1456.63,0,1.8952863,1
0,127548.41,76,0.381578947,47,187,0,2.33,82,1,9,0.394516151,10847.11,209.9743549,0.12754841,1
0,7617371.72,11,0.454545455,73,123,0,20.07,201,2,4,0.168633423,373183.88,171669.2271,7.61737172,1
0,164443.95,1,1,55,186,0,62.05,125,1,1,0.336488091,10859.34,0,0.16444395,1
0,464955.31,1,0,23,123,0,48.17,49,1,1,0.468274772,464955.31,2798.243796,0.46495531,1
0,562386.18,109,0.467889908,36,123,0,1.72,99,1,64,0.412530633,3925.43,193.1201888,0.56238618,1
1,598456.46,62,0.483870968,0,125,0,2.62,92,1,5,0.476706121,16004.44,2075.659906,0.59845646,1
0,603160.27,1,0,47,125,0,67.68,136,1,1,0.213329188,0,3511.832634,0.60316027,1
0,876961.47,2,0.5,37,82,0,66.64,200,1,1,0.369068463,30828.33,20.12156975,0.87696147,1
0,390936.93,2,0,43,32,0,37.36,113,2,1,0.268348465,0,117.6845356,0.39093693,1
0,809400.29,69,0.391304348,42,123,0,2.24,92,2,8,0.488436451,445.07,3693.069074,0.80940029,1
0,202743.32,2,0.5,32,32,0,55.5,112,3,1,0.212630427,10258.96,1526.981843,0.20274332,1
0,377758.23,3,0,37,186,0,40.34,162,3,1,0.106283762,0,2764.398177,0.37775823,1
0,1728750.72,15,0.466666667,23,123,0,7.9,87,2,2,0.062326611,19608.38,5050.482343,1.72875072,1
0,1593697.88,1,1,38,166,0,266.69,534,1,1,0.109142218,12810.53,0,1.59369788,1
1,492702.18,2,0.5,0,125,0,46.6,47,2,1,0.54778652,63617.61,1470.168115,0.49270218,1
0,252160.29,1,0,37,90,0,122.64,246,4,1,0.098544056,0,1076.148045,0.25216029,1
0,1782341.72,54,0.407407407,40,123,0,3.67,107,1,8,0.279839593,195118.75,15600.59294,1.78234172,1
1,16792561.66,1,0,0,187,0,60.24,61,3,1,0.746364528,0,221054.0423,16.79256166,1
0,844689.76,1,0,54,90,0,211.97,424,3,1,0.203322238,0,589.9342711,0.84468976,1
0,12089326.24,2,0.5,36,32,0,115.38,231,1,1,0.041160666,1480078.02,2185.976198,12.08932624,1
0,3512640.27,116,0.405172414,54,90,0,1.47,74,2,116,0.405674893,341395.57,12537.36302,3.51264027,1
0,1341307.71,419,0.417661098,61,186,0,0.47,102,2,72,0.422059243,25942.9,1153.610238,1.34130771,1
0,1336146,19,0.368421053,44,186,0,10.5,116,3,11,0.136403095,1391.59,5733.224685,1.336146,1
0,161213.33,1,0,52,138,0,17.49,35,2,1,0.41012083,0,205.8154025,0.16121333,1
0,1922822.35,1,1,34,186,0,60.91,61,2,1,0.350692627,26127.75,0,1.92282235,1
0,2301623.03,1,1,80,82,0,96.55,194,2,1,0.259427762,86490.63,0,2.30162303,1
0,1382662.36,130,0.407692308,40,90,0,1.43,106,4,41,0.414068926,51095.97,11985.69165,1.38266236,1
0,120637.58,4,0.5,42,133,0,41.95,126,1,1,0.44559884,12153.31,60.46012442,0.12063758,1
2,98094528.99,186,0.607526882,0,82,0,1.05,91,2,4,0.234343207,7624457.27,562402.5737,98.09452899,1
0,1550812.83,4,0.75,51,123,0,30.08,91,3,2,0.413973595,75327.74,340.1463985,1.55081283,1
0,592080.94,3,0.333333333,32,90,0,47.12,95,3,1,0.086503621,122346.97,2034.058792,0.59208094,1
0,2786159.57,1,0,66,32,0,29.15,30,1,1,0.376264183,0,4534.429603,2.78615957,1
0,82520.2,76,0.447368421,66,125,0,2.78,103,2,22,0.14752709,952.45,13.30317901,0.0825202,1
0,1169899.22,99,0.323232323,43,187,0,1.63,92,1,23,0.464950187,229888.98,7169.549997,1.16989922,1
1,82207.12,11,0.636363636,0,187,0,10.6,64,4,3,0.183990189,36561.45,1032.298136,0.08220712,1
2,201964926,6,0.666666667,0,82,0,16.79,51,2,2,0.30957157,16338064.59,334575.8863,201.964926,1
0,423860.26,87,0.333333333,46,123,0,2.16,98,1,1,0.527588367,5131.96,2479.928882,0.42386026,1
0,653588.41,4,0.5,32,133,0,40.56,163,2,1,0.277166962,84954.39,827.554656,0.65358841,1
0,1214942.61,1,0,26,123,0,99.01,199,1,1,0.135147383,1214942.61,4733.932267,1.21494261,1
0,2547311.76,3,0,27,123,0,18.67,38,1,1,0.323404158,2547311.76,7426.94554,2.54731176,1
0,415534.46,4,0.25,50,125,0,63.41,318,1,1,0.564608317,28854.71,665.11754,0.41553446,1
0,900689.59,333,0.429429429,43,133,0,0.53,96,2,18,0.167499793,11206.54,863.1393608,0.90068959,1
0,569315.9,598,0.361204013,47,166,0,0.32,88,1,82,0.179776483,27651.82,2768.61571,0.5693159,1
0,461781.87,1,1,51,33,0,97.63,98,2,1,0.545342885,5.91,0,0.46178187,1
0,518831.13,55,0.454545455,42,90,0,3.19,96,2,12,0.371100749,16835.24,594.5122146,0.51883113,1
0,32366871.7,153,0.431372549,32,33,0,0.96,71,1,48,0.634192745,1579578.4,22662.88178,32.3668717,1
0,772936.2,149,0.402684564,43,125,0,1.24,95,1,60,0.143031895,124912.38,1824.70961,0.7729362,1
0,758201.85,362,0.408839779,27,166,0,0.48,91,2,15,0.28793907,11593.96,7571.22364,0.75820185,1
2,82449060.33,2,0.5,0,186,0,62.05,125,1,1,0.182161066,16261.55,608735.4025,82.44906033,1
0,1006659.46,1,0,31,82,0,34.29,35,2,1,0.074695472,1006659.46,21.58499213,1.00665946,1
0,5289064.22,190,0.373684211,47,82,0,1.02,104,1,2,0.619523464,820564.48,26338.20897,5.28906422,1
0,442565.3,5,0.6,42,32,0,45.05,136,1,1,0.036974367,11273.98,159.0001684,0.4425653,1
2,334320454.6,204,0.578431373,0,32,0,0.78,79,3,16,0.090592579,2725.93,164610.3275,334.3204546,1
0,4134691.92,3,1,51,82,0,139.36,279,4,3,0.016666744,582683.35,0,4.13469192,1
2,38566385.26,41,0.487804878,0,123,0,3.89,86,2,31,0.317990754,3227898.46,139918.6402,38.56638526,1
0,386136.89,146,0.363013699,22,90,0,1.26,103,2,32,0.513828746,45607.22,261.3621391,0.38613689,1
2,993349980.9,2,0.5,0,123,0,54.34,55,1,1,0.139154438,1553275.42,10661853.85,993.3499809,1
0,606255.64,2,0.5,48,82,0,61.8,186,1,1,0.18540544,50026.4,1559.204935,0.60625564,1
0,322799.45,2,0,47,123,0,56.81,171,4,1,0.028683359,0,2926.610263,0.32279945,1
1,1985.04,51,0.549019608,0,82,0,3.5,88,4,7,0.285361402,636.89,8.295223191,0.00198504,1
1,38680261.22,27,0.555555556,0,33,0,7.92,127,2,6,0.793998661,277466.26,48773.85127,38.68026122,1
0,1054793.2,3,0.333333333,44,186,0,45.87,46,1,1,0.17787712,11501.35,3661.156897,1.0547932,1
0,1269031.26,3,0.333333333,34,123,0,30.47,92,1,3,0.44501616,2125.43,1666.783563,1.26903126,1
0,553160.03,81,0.407407407,45,90,0,2.12,81,2,29,0.117783621,86840.25,207.740599,0.55316003,1
2,113640817.8,10,0.6,0,32,0,36.34,219,3,1,0.177064519,4142853.1,172932.6072,113.6408178,1
1,481014.75,39,0.615384615,0,82,0,5.98,114,1,29,0.277528287,8912.14,113.1147054,0.48101475,1
1,114920.51,2,0,0,32,0,92.85,93,2,1,0.779483602,0,297.0736845,0.11492051,1
0,36156526.35,76,0.460526316,38,133,0,2.55,103,2,16,0.17635337,14895.3,6590.451853,36.15652635,1
1,222185.98,35,0.542857143,0,123,0,4.93,65,1,1,0.238477825,4486.13,588.8060251,0.22218598,1
0,538492.77,5,0,64,186,0,5.28,16,1,1,0.265994883,538492.77,1121.622414,0.53849277,1
0,81684.29,1,1,73,186,0,73.27,74,2,1,0.53924743,449.43,0,0.08168429,1
0,2385061.87,2,0.5,52,82,0,52.39,105,1,2,0.236546669,215672.53,16190.51454,2.38506187,1
0,4534324.28,69,0.362318841,28,32,0,2.57,93,2,11,0.168208586,104717.89,81888.30685,4.53432428,1
0,1264243.63,10,0.7,53,186,0,18.95,95,1,1,0.460688076,323454.56,490.6907092,1.26424363,1
0,309433.77,7,0.428571429,60,90,0,18.15,55,1,2,0.296590464,46216.75,587.9475739,0.30943377,1
0,9506915.21,2,0.5,42,32,0,114.09,115,2,1,0.515779887,75.54,24993.42185,9.50691521,1
0,239334.12,2,0,35,82,0,141.35,283,3,1,0.042171906,239334.12,371.0978945,0.23933412,1
0,1714848.66,2,0.5,28,123,0,130.48,261,1,1,0.259138917,51939.83,1304.413241,1.71484866,1
0,1024412.56,136,0.463235294,44,32,0,1.33,98,1,52,0.427228167,208130.88,1078.419983,1.02441256,1
0,3318794.78,41,0.390243902,52,82,0,4.11,99,3,11,0.098094783,484.78,27763.37254,3.31879478,1
0,794595.74,13,0.461538462,54,123,0,11.22,68,3,2,0.16208461,255791.22,357.393241,0.79459574,1
0,3613404.16,1,0,61,90,0,148.08,297,2,1,0.332162625,3613404.16,10669.08279,3.61340416,1
0,435970.11,5,0.6,37,82,0,21.3,64,2,2,0.202234868,139932.24,1461.172914,0.43597011,1
0,2731827.59,16,0.3125,56,32,0,6.34,70,2,5,0.88057469,203731.86,42071.0579,2.73182759,1
0,427397.98,17,0.411764706,32,186,0,12.65,152,2,1,0.064824434,26020.5,2992.704954,0.42739798,1
0,428872.99,1,0,36,125,0,80.31,81,1,1,0.618479539,428872.99,11999.68546,0.42887299,1
0,3063.71,4,0.5,56,82,0,42.67,43,4,1,0.08483083,377.16,2.882454113,0.00306371,1
0,2824592.27,1,0,54,32,0,28.19,57,2,1,0.140767355,2824592.27,19168.95781,2.82459227,1
0,53838.79,1,0,47,90,0,25.11,26,2,1,0.334049947,0,1132.398128,0.05383879,1
0,721403.44,248,0.362903226,53,133,0,0.7,85,2,7,0.246062656,42246.76,5903.839319,0.72140344,1
0,453971.5,153,0.437908497,47,82,0,1.24,87,2,8,0.12376962,991.98,122.0475249,0.4539715,1
1,19763400.07,2,1,0,32,0,140.96,141,3,1,0.289565139,1470784.32,0,19.76340007,1
0,495608.94,1,0,27,186,0,69.22,70,1,1,0.136097522,495608.94,9.803632315,0.49560894,1
0,758679.39,30,0.466666667,49,32,0,5.63,91,2,7,0.38000413,31047.28,9633.687781,0.75867939,1
0,411757.29,468,0.397435897,27,32,0,0.41,97,1,140,0.427933417,20496.06,80.41354193,0.41175729,1
0,180897.94,1,0,28,82,0,141,142,2,1,0.485138052,0,44.6660102,0.18089794,1
0,454759.96,1,0,70,32,0,138.24,139,4,1,0.370074888,454759.96,8074.219764,0.45475996,1
0,4791415.43,2,1,74,82,0,104.66,105,2,1,0.096892061,581.75,0,4.79141543,1
1,13984289.5,3,1,0,90,0,33.11,133,1,1,0.498618005,166090.17,0,13.9842895,1
0,1170072.64,4,0.25,51,90,0,52,157,1,1,0.232156504,18789.98,2930.165171,1.17007264,1
0,646160.91,6,0.166666667,38,82,0,31.49,126,2,1,0.500441227,129184.31,2129.483832,0.64616091,1
0,679989492.3,12,0.416666667,47,32,0,18.62,131,3,2,0.320547707,56718718.28,3747209.355,679.9894923,1
0,1318359.18,2,0,70,90,0,73.77,222,1,1,0.04378931,1318359.18,8300.059028,1.31835918,1
0,273763.49,1,1,47,123,0,114.26,115,3,1,0.197944016,18960.86,0,0.27376349,1
1,2312260.86,2,0.5,0,90,0,47.02,95,1,1,0.57241422,132225.84,12285.08235,2.31226086,1
2,42000453.09,2,1,0,33,0,34.5,70,1,2,0.122529609,366827.58,0,42.00045309,1
0,399965.89,385,0.379220779,46,186,0,0.48,99,2,11,0.09456652,21695.25,1499.502372,0.39996589,1
0,3061198.35,120,0.391666667,59,166,0,1.66,110,2,58,0.113770814,41150.48,26278.33654,3.06119835,1
0,1815201.39,188,0.425531915,46,125,0,0.99,101,1,74,0.41219665,18554.27,3199.54972,1.81520139,1
0,1316909.06,1,0,70,123,0,36.6,74,1,1,0.19279471,0,2095.600622,1.31690906,1
0,652996.93,3,0,42,82,0,57.68,116,5,1,0.064154671,0,3739.177534,0.65299693,1
0,44029.68,1,1,44,186,0,48.97,49,1,1,0.323194458,3369.82,0,0.04402968,1
0,5042103.07,495,0.381818182,33,32,0,0.38,96,1,25,0.110538863,900478.71,39479.37032,5.04210307,1
1,10012.67,153,0.607843137,0,82,0,1.3,101,2,11,0.249456679,2177.38,10.65458322,0.01001267,1
0,11101156.09,182,0.417582418,29,32,0,1,90,3,19,0.398036777,870233.59,10711.87909,11.10115609,1
0,375121.57,50,0.42,38,82,0,4.29,129,3,3,0.058412786,130458.43,182.0434518,0.37512157,1
0,540473.14,272,0.367647059,62,32,0,0.66,87,2,7,0.030174996,18616.1,263.6889551,0.54047314,1
0,3853245.84,2,0,19,125,0,46.29,47,4,1,0.41869976,0,2870.399762,3.85324584,1
0,1851828.8,60,0.433333333,56,32,0,2.37,79,1,2,0.63569094,57929.81,2670.369101,1.8518288,1
0,6440660.78,1,0,22,186,0,25.57,26,2,1,0.264974497,0,1606.12315,6.44066078,1
1,1504260.82,16,0.75,0,82,0,11.1,89,2,2,0.437790654,961.5,1034.435328,1.50426082,1
0,98103.17,5,0.6,23,32,0,32.97,99,1,3,0.385868148,32479.48,722.3481942,0.09810317,1
0,286800.07,99,0.404040404,73,123,0,1.68,81,2,38,0.061608436,35475.85,432.7993513,0.28680007,1
0,3035433.89,1,0,32,32,0,60.02,121,4,1,0.540252325,0,806.8890531,3.03543389,1
0,147294.31,1,1,35,186,0,80.04,81,2,1,0.441861429,10695.3,0,0.14729431,1
2,4226349.04,1,0,0,133,0,235.47,471,3,1,0.120283573,0,1363.985645,4.22634904,1
0,2993137.89,366,0.407103825,53,82,0,0.5,89,1,77,0.096171011,8002.29,830.1154935,2.99313789,1
0,1501767.89,134,0.358208955,26,123,0,1.35,84,3,4,0.088406333,77751.55,266.7686625,1.50176789,1
0,98528.62,3,0.333333333,62,166,0,32.46,130,2,1,0.106336208,4035.26,274.3168762,0.09852862,1
0,6160850.06,4,0,42,33,0,21,64,2,1,0.176229075,0,4559.448286,6.16085006,1
1,54575.29,1,0,0,82,0,219.89,440,1,1,0.121338858,54575.29,519.4103024,0.05457529,1
0,5982052.49,1,1,79,33,0,181.75,364,1,1,0.040111974,15118.27,0,5.98205249,1
1,410.37,6,0.5,0,82,0,42.71,214,2,2,0.768366469,98.35,0.651647569,0.00041037,1
